word_id,compound_hanzi,pinyin,meaning,hsk_level
4084,戏曲,xì qǔ,drama; Chinese opera,6
4085,细胞,xìbāo,Cells,6
4086,细菌,xìjūn,Bacteria,6
4087,先锋,xiān fēng,pioneer; vanguard,6
4088,显出,xiǎn chū,show; manifest,6
4089,线路,xiàn lù,line; route; circuit,6
4090,陷入,xiànrù,fall into,6
4091,响声,xiǎng shēng,sound; noise,6
4092,想不到,xiǎng bú dào,unexpected,6
4093,消耗,xiāohào,consume,6
4094,消灭,xiāomiè,eliminate,6
4095,小费,xiǎo fèi,tip,6
4096,小麦,xiǎomài,Wheat,6
4097,小于,xiǎo yú,less than,6
4098,晓得,xiǎo dé,know,6
4099,笑脸,xiào liǎn,smiley; smiling face,6
4100,笑容,xiào róng,smiling expression; smile,6
4101,笑声,xiào shēng,laughter; laughing,6
4102,协会,xiéhuì,association,6
4103,协商,xiéshāng,consult,6
4104,协调,xiétiáo,coordinate,6
4105,协助,xiézhù,assist,6
4106,写字楼,xiě zì lóu,office building,6
4107,写字台,xiě zì tái,writing desk; desk,6
4108,心灵,xīnlíng,Heart,6
4109,心愿,xīn yuàn,wish; aspiration,6
4110,心脏,xīnzàng,heart,6
4111,心脏病,xīn zàng bìng,heart disease,6
4112,新人,xīn rén,newcomer; new personality; new talent,6
4113,新兴,xīn xīng,new; emerging; newly-developing,6
4114,薪水,xīnshui,salary,6
4115,信仰,xìnyǎng,Faith,6
4116,信用,xìn yòng,credit,6
4117,兴旺,xīngwàng,Prosperous,6
4118,行程,xíng chéng,travel; itinerary,6
4119,凶手,xiōngshǒu,Murderer,6
4120,修车,xiū chē,car repair; car repairing,6
4121,袖珍,xiù zhēn,pocket-size; pocket,6
4122,旋转,xuánzhuǎn,rotate,6
4123,选拔,xuǎnbá,Selection,6
4124,选举,xuǎnjǔ,Election,6
4125,学会,xué huì,learn; master; study,6
4126,学员,xué yuán,student; trainee,6
4127,血管,xuè guǎn,blood vessel; artery; vein,6
4128,血液,xuè yè,blood,6
4129,循环,xúnhuán,loop,6
4130,压迫,yāpò,Oppression,6
4131,烟花,yān huā,fireworks,6
4132,沿海,yánhǎi,coastal,6
4133,沿着,yán zhe,along,6
4134,研发,yán fā,research and development,6
4135,眼看,yǎn kàn,see; soon; in a moment; watch helplessly,6
4136,演奏,yǎnzòu,Play,6
4137,宴会,yànhuì,banquet,6
4138,养老,yǎng lǎo,pension; provide for the aged,6
4139,氧气,yǎngqì,oxygen,6
4140,药品,yào pǐn,drug; medicine; medicament,6
4141,要不然,yào bù rán,otherwise,6
4142,要好,yào hǎo,be close friends; try hard to make progress; better,6
4143,要么,yào me,or; either … or …,6
4144,要素,yàosù,Essential factor,6
4145,野生,yě shēng,wild; uncultivated; feral,6
4146,医药,yī yào,medicine; curative,6
4147,依次,yī cì,in proper order; successively,6
4148,依赖,yīlài,rely on,6
4149,一次性,yí cì xìng,disposable; single use,6
4150,一代,yí dài,generation,6
4151,一道,yí dào,together; a streak of,6
4152,一贯,yíguàn,consistent,6
4153,一路上,yí lù shàng,all the way; along the way,6
4154,仪器,yíqì,instrument,6
4155,仪式,yíshì,Ceremony,6
4156,遗憾,yíhàn,regret; pity,6
4157,一番,yì fān,some; one time,6
4158,一模一样,yì mú yí yàng,exactly the same; as like as two peas,6
4159,一齐,yì qí,all together; simultaneously; in unison,6
4160,一时,yì shí,for a short while; temporary; momentary,6
4161,一同,yì tóng,together; at the same time and place,6
4162,一行,yì xíng,delegation; a group travelling together; party,6
4163,艺人,yì rén,actor; artist; artisan; handicraftsman,6
4164,议题,yì tí,issue; topic for discussion; issue under discussion,6
4165,异常,yìcháng,abnormal,6
4166,意想不到,yì xiǎng bù dào,unexpected; surprising; out of the blue; unpredicted,6
4167,意愿,yì yuàn,wish; desire; aspiration; volitional,6
4168,因素,yīnsù,Factor,6
4169,阴谋,yīnmóu,conspiracy,6
4170,阴影,yīn yǐng,shadow; shade,6
4171,音量,yīn liàng,volume; sound volume,6
4172,音像,yīn xiàng,audiovisual; audio-video,6
4173,隐藏,yǐn cáng,hide; hiding; conceal; put out of sight,6
4174,隐私,yǐnsī,Privacy,6
4175,英雄,yīngxióng,Hero,6
4176,迎来,yíng lái,usher in; greet,6
4177,影迷,yǐng mí,movie fan; film fan,6
4178,影星,yǐng xīng,movie star,6
4179,应对,yìng duì,reply; answer; respond; react,6
4180,应急,yìng jí,meet an urgent need; meet an emergency; meet a contingency,6
4181,用处,yòng chù,use; good; usefulness,6
4182,用得着,yòng de zháo,useful; need,6
4183,用法,yòng fǎ,usage; use,6
4184,用品,yòng pǐn,supplies; appliance,6
4185,用心,yòng xīn,attentively; intention; diligently,6
4186,优质,yōu zhì,high quality; high grade,6
4187,游人,yóu rén,visitor; tourist; sightseer,6
4188,游玩,yóu wán,amuse; play; stroll; playing,6
4189,游戏机,yóu xì jī,game console; game machine,6
4190,游行,yóu xíng,parade; march; demonstration; procession,6
4191,有关,yǒu guān,related; concerning; relate; concern,6
4192,有没有,yǒu méi yǒu,do you have…?; Have you ever…? ; Is there any…?,6
4193,有事,yǒu shì,engaged; occupied; busy; something,6
4194,娱乐,yúlè,entertainment,6
4195,愉快,yúkuài,Cheerful,6
4196,宇航员,yǔ háng yuán,cosmonaut; astronaut,6
4197,雨衣,yǔ yī,raincoat,6
4198,预约,yù yuē,reservation; reserve; make an appointment,6
4199,元素,yuánsù,element,6
4200,园地,yuán dì,garden; field,6
4201,原告,yuángào,accuser,6
4202,原谅,yuánliàng,Forgive,6
4203,圆珠笔,yuán zhū bǐ,ball point pen,6
4204,援助,yuán zhù,help; support; aid; back up,6
4205,缘故,yuángù,Reason,6
4206,远方,yuǎn fāng,distance,6
4207,远离,yuǎn lí,away; aloof; removed,6
4208,远远,yuǎn yuǎn,far away,6
4209,约定,yuē dìng,appoint; arrange; promise; agreement,6
4210,乐曲,yuè qǔ,music; musical composition,6
4211,允许,yǔnxǔ,allow,6
4212,运作,yùn zuò,operation; operate,6
4213,晕车,yùn chē,carsickness; motion sickness,6
4214,再生,zài shēng,regeneration; regenerate; revive,6
4215,再说,zài shuō,besides; put off until some time later; say,6
4216,遭到,zāo dào,suffer; suffered; meet with,6
4217,遭受,zāoshòu,Suffer,6
4218,遭遇,zāoyù,encounter,6
4219,早晚,zǎo wǎn,sooner or later; morning and evening; time; some day,6
4220,增进,zēng jìn,enhance; promote,6
4221,增值,zēng zhí,value-added; appreciation; increase in value,6
4222,扎实,zhāshi,solid,6
4223,炸弹,zhà dàn,bomb,6
4224,炸药,zhà yào,explosive; dynamite,6
4225,占据,zhànjù,Occupy,6
4226,战场,zhàn chǎng,battleground; battlefield,6
4227,战略,zhànlüè,strategy,6
4228,战术,zhànshù,tactics,6
4229,战友,zhàn yǒu,comrades in arms,6
4230,站台,zhàn tái,platform; railway platform,6
4231,秘书长,mì shū zhǎng,chief; head; leader (secretary general),6
4232,掌声,zhǎng shēng,applause,6
4233,账户,zhànghù,account,6
4234,障碍,zhàng’ài,obstacle,6
4235,招聘,zhāopìn,recruit,6
4236,照样,zhàoyàng,all the same; as before,6
4237,照耀,zhàoyào,Shine,6
4238,哲学,zhéxué,Philosophy,6
4239,这就是说,zhè jiù shì shuō,this means that; that is to say,6
4240,争夺,zhēngduó,Fight for,6
4241,整顿,zhěngdùn,rectify,6
4242,整治,zhěng zhì,rectify; renovate; fix,6
4243,正当,zhèngdāng,proper,6
4244,政策,zhèngcè,policy,6
4245,政党,zhèng dǎng,political party,6
4246,政权,zhèngquán,regime,6
4247,症状,zhèngzhuàng,Symptom,6
4248,之类,zhī lèi,such as; and so on,6
4249,支撑,zhīchēng,brace,6
4250,支援,zhīyuán,support,6
4251,知名,zhī míng,famous; well-known,6
4252,直升机,zhí shēng jī,helicopter,6
4253,职责,zhí zé,duty; responsibility,6
4254,只得,zhǐ dé,have to; have no alternative but to; be obliged,6
4255,只顾,zhǐ gù,merely; simply; only care for; be absorbed to,6
4256,只管,zhǐ guǎn,by all means; not hesitate; merely; just,6
4257,指定,zhǐdìng,Appoint,6
4258,指数,zhǐ shù,index; exponent,6
4259,指头,zhǐ tou,finger; toe,6
4260,指着,zhǐ zhe,point; pointing,6
4261,至于,zhìyú,As for,6
4262,治病,zhì bìng,treat a disease; treat an illness,6
4263,智慧,zhìhuì,wisdom,6
4264,中等,zhōng děng,medium; moderate,6
4265,中华,zhōng huá,China,6
4266,中期,zhōng qī,mid-term; metaphase,6
4267,中外,zhōng wài,at home and abroad; Chinese and foreign,6
4268,忠心,zhōng xīn,loyalty; devotion; faithfulness,6
4269,钟头,zhōng tóu,hour,6
4270,种种,zhǒng zhǒng,all sorts of; all kinds of; a variety of,6
4271,珠宝,zhū bǎo,jewelry,6
4272,诸位,zhūwèi,every one,6
4273,主持人,zhǔ chí rén,host; presenter,6
4274,主角,zhǔ jué,lead; protagonist; leading actor,6
4275,主流,zhǔliú,Main stream,6
4276,住宅,zhùzhái,residence,6
4277,柱子,zhù zi,post; pillar,6
4278,祝愿,zhù yuàn,wish,6
4279,专用,zhuān yòng,special; dedicated,6
4280,赚钱,zhuàn qián,make money,6
4281,装备,zhuāngbèi,equipment,6
4282,壮观,zhuàngguān,grand; sublime,6
4283,追究,zhuījiū,Investigate,6
4284,咨询,zīxún,Consultation,6
4285,自来水,zì lái shuǐ,tap water; running water,6
4286,自我,zì wǒ,oneself; self,6
4287,自学,zì xué,self-study,6
4288,自言自语,zì yán zì yǔ,soliloquize; talk to oneself,6
4289,自在,zì zài,free; comfortable; unrestrained,6
4290,宗教,zōngjiào,Religion,6
4291,总部,zǒng bù,headquarters; general headquarters,6
4292,总监,zǒng jiān,director; chief inspector,6
4293,总经理,zǒng jīng lǐ,general manager,6
4294,总量,zǒng liàng,total; all quantity,6
4295,走私,zǒusī,smuggle,6
4296,租金,zū jīn,rent; rental,6
4297,足以,zúyǐ,Enough,6
4298,上班族,shàng bān zú,a class of things with common features or attribute (office worker; commuter),6
4299,祖父,zǔfù,grandfather,6
4300,祖国,zǔguó,Motherland,6
4301,祖母,zǔ mǔ,grandmother,6
4302,最佳,zuì jiā,optimal; the best; optimum,6
4303,最终,zuì zhōng,final; ultimate,6
4304,罪恶,zuì è,sin; crime; evil,6
4305,作废,zuòfèi,"cancel, blank out",6
4306,作战,zuò zhàn,fight; war; do battle; combat,6
4307,座谈会,zuò tán huì,foum; symposium; informal discussion,6
