word_id,hanzi,pinyin,meaning,hsk_level,is_compound
3856,轮椅,lún yǐ,wheelchair,4,1
3857,轮子,lún zi,wheel,4,1
3858,论文,lùnwén,paper,4,1
3859,毛巾,máojīn,Towel,4,1
3860,毛衣,máo yī,sweater; wool sweater,4,1
3861,帽子,màozi,Hat,4,1
3862,没错,méi cuò,that’s right,4,1
3863,没法儿,méi fǎr,can not; no way,4,1
3864,没想到,méi xiǎng dào,didn’t expect,4,1
3865,美金,měi jīn,USD; dollar,4,1
3866,美女,měi nǚ,belle ; beauty; beautiful woman,4,1
3867,梦见,mèng jiàn,see in a dream; dream about; dream,4,1
3868,梦想,mèngxiǎng,Dream,4,1
3869,秘密,mìmì,Secret,4,1
3870,秘书,mìshū,secretary,4,1
3871,密码,mìmǎ,Password,4,1
3872,密切,mìqiè,close,4,1
3873,免费,miǎnfèi,Free of charge,4,1
3874,面临,miànlín,face,4,1
3875,面试,miàn shì,interview; audition,4,1
3876,描述,miáo shù,describe; depict; description,4,1
3877,描写,miáoxiě,describe,4,1
3878,名牌儿,míng páir,famous brand,4,1
3879,名片,míngpiàn,business card,4,1
3880,名人,míng rén,celebrity; famous person,4,1
3881,模特儿,mó tèr,model,4,1
3882,模型,móxíng,Model,4,1
3883,默默,mòmò,silently,4,1
3884,哪怕,nǎpà,even if,4,1
3885,男女,nán nǚ,men and women; male and female,4,1
3886,男士,nán shì,man,4,1
3887,难免,nánmiǎn,Unavoidable,4,1
3888,脑袋,nǎodai,head,4,1
3889,闹钟,nào zhōng,alarm clock,4,1
3890,内部,nèibù,interior,4,1
3891,内科,nèikē,Internal medicine,4,1
3892,能干,nénggàn,capable,4,1
3893,宁静,níng jìng,peaceful; tranquil; quiet,4,1
3894,女士,nǚshì,Ma’am,4,1
3895,暖气,nuǎn qì,central heating; heating; heater,4,1
3896,拍照,pāi zhào,take a picture; photograph,4,1
3897,排列,páiliè,array,4,1
3898,盘子,pánzi,plate,4,1
3899,胖子,pàng zi,fat person; fatty,4,1
3900,培训,péixùn,Train,4,1
3901,培训班,péi xùn bān,training class,4,1
3902,培养,péiyǎng,culture,4,1
3903,培育,péiyù,Cultivation,4,1
3904,片面,piànmiàn,one-sided,4,1
3905,品质,pǐnzhì,quality,4,1
3906,平方,píngfāng,square,4,1
3907,平静,píngjìng,calm,4,1
3908,平均,píngjūn,Average,4,1
3909,平稳,píng wěn,smooth; steady,4,1
3910,迫切,pòqiè,urgent,4,1
3911,破产,pòchǎn,bankruptcy,4,1
3912,妻子,qīzi,Wife,4,1
3913,期待,qīdài,expect; look forward to,4,1
3914,期间,qījiān,Period,4,1
3915,期末,qī mò,end of term,4,1
3916,期限,qīxiàn,term,4,1
3917,期中,qī zhōng,midterm,4,1
3918,其余,qíyú,Rest,4,1
3919,企业,qǐyè,enterprise,4,1
3920,气球,qì qiú,balloon,4,1
3921,汽水,qì shuǐ,soda; soda water; aerated water; sparkling water,4,1
3922,汽油,qìyóu,gasoline,4,1
3923,器官,qìguān,organ,4,1
3924,前头,qián tou,front; thereinbefore,4,1
3925,前途,qiántú,future,4,1
3926,巧克力,qiǎokèlì,Chocolates,4,1
3927,亲爱,qīn’ài,Dear,4,1
3928,亲密,qīnmì,close,4,1
3929,青春,qīngchūn,Youth,4,1
3930,轻松,qīngsōng,Relaxed,4,1
3931,轻易,qīngyì,easily,4,1
3932,清醒,qīngxǐng,Sober,4,1
3933,情景,qíngjǐng,scene,4,1
3934,穷人,qióng rén,poor people; the poor,4,1
3935,秋季,qiū jì,autumn; fall,4,1
3936,趋势,qūshì,trend,4,1
3937,权利,quánlì,Right,4,1
3938,确认,quèrèn,confirm,4,1
3939,然而,rán’ér,however,4,1
3940,燃料,rán liào,fuel,4,1
3941,燃烧,ránshāo,burning,4,1
3942,热闹,rènao,lively,4,1
3943,热心,rèxīn,enthusiastic,4,1
3944,人家,rénjiā,family,4,1
3945,日记,rìjì,diary,4,1
3946,日历,rìlì,calendar,4,1
3947,如今,rújīn,nowadays,4,1
3948,色彩,sècǎi,color,4,1
3949,森林,sēnlín,Forest,4,1
3950,闪电,shǎndiàn,lightning,4,1
3951,善良,shànliáng,kind; virtuous,4,1
3952,善于,shànyú,be good at,4,1
3953,伤害,shānghài,hurt,4,1
3954,商务,shāngwù,business,4,1
3955,上个月,shàng gè yuè,last month,4,1
3956,上楼,shàng lóu,go upstairs,4,1
3957,上门,shàng mén,drop in; visit,4,1
3958,设施,shèshī,facilities,4,1
3959,设置,shèzhì,Set up,4,1
3960,申请,shēnqǐng,Apply,4,1
3961,身材,shēncái,figure,4,1
3962,身份,shēnfèn,identity,4,1
3963,身高,shēn gāo,height,4,1
3964,深厚,shēn hòu,deep; profound; solid; deep-seated,4,1
3965,神话,shénhuà,Myth,4,1
3966,神秘,shénmì,mysterious,4,1
3967,甚至,shènzhì,Even to the extent that,4,1
3968,失败,shībài,fail,4,1
3969,失望,shīwàng,Disappointment,4,1
3970,失业,shīyè,Unemployment,4,1
3971,诗人,shī rén,poet,4,1
3972,实施,shíshī,Implementation,4,1
3973,实用,shíyòng,Practical,4,1
3974,食堂,shí táng,dining room; mess hall; canteen,4,1
3975,使劲,shǐ jìn,exert all one’s strength; put in energy,4,1
3976,士兵,shìbīng,soldiers,4,1
3977,市区,shì qū,downtown area; urban district,4,1
3978,似的,shìde,Like,4,1
3979,事物,shìwù,Thing,4,1
3980,事先,shìxiān,Prior,4,1
3981,试卷,shìjuàn,test paper,4,1
3982,是否,shìfǒu,Whether,4,1
3983,收回,shōu huí,withdraw; regain; call in; countermand,4,1
3984,收获,shōuhuò,Harvest,4,1
3985,收益,shōuyì,income; profit,4,1
3986,手工,shǒugōng,manual,4,1
3987,手里,shǒu lǐ,in one’s hands,4,1
3988,手术,shǒushù,Operation,4,1
3989,手套,shǒutào,glove,4,1
3990,受不了,shòubuliǎo,Cannot bear sth,4,1
3991,售货员,shòuhuòyuán,Salesperson,4,1
3992,叔叔,shūshu,uncle,4,1
3993,舒适,shūshì,Comfortable,4,1
3994,熟练,shúliàn,skilled,4,1
3995,暑假,shǔ jià,summer vacation,4,1
3996,树林,shù lín,wood; grove; forest,4,1
3997,树叶,shù yè,leaf; tree leaf,4,1
3998,数据,shùjù,data,4,1
3999,数码,shùmǎ,Digital,4,1
4000,刷牙,shuāyá,Brush one’s teeth,4,1
4001,刷子,shuā zi,brush; scrub,4,1
4002,帅哥,shuài gē,handsome boy,4,1
4003,率先,shuài xiān,lead; take the lead,4,1
4004,睡着,shuì zháo,sleep; fall asleep,4,1
4005,顺序,shùnxù,order,4,1
4006,说不定,shuōbudìng,maybe,4,1
4007,说服,shuōfú,Persuade,4,1
4008,思考,sīkǎo,Reflection,4,1
4009,似乎,sìhū,It seems that,4,1
4010,松树,sōng shù,pine tree; pine,4,1
4011,塑料,sù liào,plastic,4,1
4012,塑料袋,sùliàodài,Plastic bag,4,1
4013,酸奶,suān nǎi,yogurt,4,1
4014,随手,suíshǒu,Readily,4,1
4015,孙女,sūn nǚ,granddaughter,4,1
4016,孙子,sūnzi,Grandson,4,1
4017,缩短,suōduǎn,Shorten,4,1
4018,缩小,suō xiǎo,reduce; lessen; narrow; shrink; zoom out,4,1
4019,台阶,táijiē,Steps,4,1
4020,台上,tái shàng,on the stage,4,1
4021,套餐,tào cān,set meal,4,1
4022,特价,tè jià,special offer; bargain price,4,1
4023,特殊,tèshū,special,4,1
4024,特征,tèzhēng,Features,4,1
4025,提供,tígōng,provide,4,1
4026,提醒,tíxǐng,remind,4,1
4027,体操,tǐ cāo,gymnastics,4,1
4028,体检,tǐ jiǎn,physical examination,4,1
4029,体重,tǐ zhòng,body weight,4,1
4030,替代,tì dài,replace; substitute,4,1
4031,天真,tiānzhēn,naive,4,1
4032,填空,tiánkòng,Fill in the blanks,4,1
4033,挑选,tiāo xuǎn,pick; choose; select; pick out,4,1
4034,调皮,tiáopí,naughty,4,1
4035,挑战,tiǎozhàn,Dekaron,4,1
4036,停下,tíng xià,stop,4,1
4037,通知书,tōng zhī shū,notice,4,1
4038,同情,tóngqíng,Sympathy,4,1
4039,童话,tónghuà,fairy tale,4,1
4040,童年,tóng nián,childhood; babyhood,4,1
4041,统计,tǒngjì,Statistics,4,1
4042,统一,tǒngyī,Unified,4,1
4043,痛快,tòngkuài,"Happy, to one`s heart`s content",4,1
4044,投入,tóurù,put into,4,1
4045,投诉,tóusù,complaint,4,1
4046,投资,tóuzī,Investment,4,1
4047,透明,tòumíng,transparent,4,1
4048,图案,tú’àn,pattern,4,1
4049,途中,tú zhōng,on the way to; en route,4,1
4050,土地,tǔdì,land,4,1
4051,推迟,tuīchí,delay,4,1
4052,推销,tuīxiāo,promote sales,4,1
4053,袜子,wàzi,Socks,4,1
4054,外汇,wài huì,foreign exchange; foreign currency,4,1
4055,外交官,wài jiāo guān,diplomat; diplomatist,4,1
4056,外套,wài tào,coat,4,1
4057,晚点,wǎn diǎn,late; behind schedule,4,1
4058,万一,wànyī,In case,4,1
4059,网络,wǎngluò,network,4,1
4060,网址,wǎng zhǐ,Internet site; website; URL,4,1
4061,微笑,wēixiào,Smile,4,1
4062,微信,wēi xìn,WeChat (a Chinese social app),4,1
4063,围巾,wéijīn,scarf,4,1
4064,维持,wéichí,maintain,4,1
4065,维护,wéihù,protect,4,1
4066,维修,wéixiū,Repair,4,1
4067,尾巴,wěiba,tail,4,1
4068,未必,wèibì,not necessarily,4,1
4069,未来,wèilái,Future,4,1
4070,位于,wèiyú,Be located,4,1
4071,位置,wèizhì,position,4,1
4072,味儿,wèir,flavor; taste,4,1
4073,稳定,wěndìng,Stable,4,1
4074,问候,wènhòu,To greet,4,1
4075,无法,wú fǎ,unable; incapable,4,1
4076,无聊,wúliáo,Boring,4,1
4077,无论,wúlùn,no matter,4,1
4078,无数,wúshù,Countless,4,1
4079,无所谓,wúsuǒwèi,cannot be designated as,4,1
4080,无限,wú xiàn,infinite; limitless; unlimited,4,1
4081,五颜六色,wǔ yán liù sè,colourful; multicolored,4,1
4082,误会,wùhuì,Misunderstanding,4,1
4083,西瓜,xīguā,watermelon,4,1
4084,吸管,xī guǎn,straw,4,1
4085,吸收,xīshōu,absorb,4,1
4086,吸烟,xī yān,smoke,4,1
4087,吸引,xīyǐn,Attract,4,1
4088,喜爱,xǐ ài,like; love; be fond of,4,1
4089,系列,xìliè,series,4,1
4090,系统,xìtǒng,system,4,1
4091,细节,xìjié,details,4,1
4092,细致,xìzhì,careful,4,1
4093,下个月,xià gè yuè,next month,4,1
4094,下降,xià jiàng,decline; drop; decrease; fall; go down,4,1
4095,下楼,xià lóu,go downstairs; come downstairs,4,1
4096,下载,xiàzài,download,4,1
4097,夏季,xià jì,summer,4,1
4098,鲜花,xiān huā,fresh flower,4,1
4099,鲜明,xiānmíng,distinct,4,1
4100,显著,xiǎnzhù,remarkable,4,1
4101,限制,xiànzhì,limit,4,1
4102,相处,xiāngchǔ,Get along with,4,1
4103,相反,xiāngfǎn,Contrary,4,1
4104,箱子,xiāng zi,chest; bin; box; case; trunk,4,1
4105,想念,xiǎngniàn,miss,4,1
4106,想象,xiǎngxiàng,imagine,4,1
4107,项目,xiàngmù,project,4,1
4108,相片,xiàng piàn,photo; photograph,4,1
4109,消化,xiāohuà,Digestion,4,1
4110,销售,xiāoshòu,Sale,4,1
4111,小吃,xiǎochī,snack,4,1
4112,小伙子,xiǎohuǒzi,Young fellow,4,1
4113,小型,xiǎo xíng,small-size; small-scale,4,1
4114,效率,xiàolǜ,efficiency,4,1
4115,心理,xīnlǐ,Psychology,4,1
4116,新郎,xīnláng,Groom,4,1
4117,新娘,xīnniáng,Bride,4,1
4118,新鲜,xīnxiān,fresh,4,1
4119,新型,xīn xíng,new type; new kind,4,1
4120,兴奋,xīngfèn,Excitement,4,1
4121,形容,xíngróng,describe,4,1
4122,形势,xíngshì,situation,4,1
4123,型号,xíng hào,model; type; pattern,4,1
4124,兴趣,xìng qù,interest,4,1
4125,性质,xìngzhì,Nature,4,1
4126,兄弟,xiōngdì,Brother,4,1
4127,胸部,xiōng bù,chest; thorax; breast,4,1
4128,修理,xiūlǐ,repair,4,1
4129,选择,xuǎnzé,Choice,4,1
4130,学分,xué fēn,credit; academic credit,4,1
4131,学年,xué nián,school year; academic year,4,1
4132,学时,xué shí,class hour; period,4,1
4133,学术,xuéshù,learning,4,1
4134,学问,xuéwen,knowledge,4,1
4135,寻找,xúnzhǎo,"Seek, look for",4,1
4136,迅速,xùnsù,rapid,4,1
4137,牙刷,yá shuā,toothbrush,4,1
4138,亚运会,yà yùn huì,Asian Games,4,1
4139,延长,yáncháng,extend,4,1
4140,延期,yánqī,Delay,4,1
4141,延续,yánxù,continue,4,1
4142,严格,yángé,strict,4,1
4143,严重,yánzhòng,serious,4,1
4144,研究,yánjiū,research,4,1
4145,研究生,yán jiū shēng,postgraduate; graduate student,4,1
4146,研制,yán zhì,prepare; manufacture; develop,4,1
4147,眼镜,yǎnjìng,glasses,4,1
4148,眼泪,yǎn lèi,tear; eyedrop,4,1
4149,眼里,yǎn lǐ,within one’s vision; in one’s eyes,4,1
4150,演讲,yǎnjiǎng,speech,4,1
4151,阳台,yángtái,balcony,4,1
4152,养成,yǎngchéng,Cultivate,4,1
4153,药物,yào wù,drug; medicine,4,1
4154,业余,yèyú,amateur,4,1
4155,叶子,yèzi,Leaf,4,1
4156,医疗,yī liáo,medical treatment,4,1
4157,医学,yī xué,medical science; medicine,4,1
4158,依靠,yīkào,rely on; depend on,4,1
4159,依然,yīrán,still,4,1
4160,一律,yílǜ,all and singular,4,1
4161,一再,yízài,repeatedly,4,1
4162,一致,yízhì,Agreement,4,1
4163,移动,yídòng,move,4,1
4164,移民,yímín,immigrant,4,1
4165,遗产,yíchǎn,heritage,4,1
4166,遗传,yíchuán,inheritance,4,1
4167,疑问,yíwèn,Doubt,4,1
4168,以及,yǐjí,as well as,4,1
4169,以内,yǐ nèi,within,4,1
4170,一般来说,yì bān lái shuō,generally speaking,4,1
4171,义务,yìwù,obligation,4,1
4172,议论,yìlùn,Discussion,4,1
4173,引导,yǐndǎo,guide,4,1
4174,引进,yǐn jìn,introduce from elsewhere; bring in; recommend,4,1
4175,引起,yǐnqǐ,cause,4,1
4176,英勇,yīngyǒng,heroic,4,1
4177,营业,yíngyè,Do business,4,1
4178,赢得,yíng dé,gain; win,4,1
4179,影子,yǐngzi,shadow,4,1
4180,勇敢,yǒnggǎn,Brave,4,1
4181,勇气,yǒngqì,courage,4,1
4182,用途,yòngtú,purpose,4,1
4183,优良,yōu liáng,fine; good; excellent,4,1
4184,优美,yōuměi,Graceful,4,1
4185,优秀,yōuxiù,excellent,4,1
4186,邮局,yóujú,Post Office,4,1
4187,有劲儿,yǒu jìnr,strong; energetic,4,1
4188,有趣,yǒuqù,interesting,4,1
4189,有限,yǒu xiàn,limited; finite,4,1
4190,幼儿园,yòu’éryuán,Kindergarten,4,1
4191,于是,yúshì,Therefore,4,1
4192,语法,yǔfǎ,grammar,4,1
4193,语音,yǔ yīn,voice,4,1
4194,玉米,yùmǐ,Corn,4,1
4195,预测,yù cè,forecast; prognosis,4,1
4196,预订,yùdìng,book; subscribe for,4,1
4197,遇到,yùdào,encounter,4,1
4198,遇见,yù jiàn,meet; come across,4,1
4199,原料,yuánliào,raw material,4,1
4200,原则,yuánzé,Principle,4,1
4201,圆满,yuánmǎn,Satisfactorily,4,1
4202,约会,yuēhuì,Date,4,1
4203,月底,yuè dǐ,the end of a month,4,1
4204,阅读,yuèdú,Read,4,1
4205,运动会,yùn dòng huì,sports meeting,4,1
4206,运动员,yùn dòng yuán,athlete; sportsman,4,1
4207,运气,yùnqi,luck,4,1
4208,运用,yùnyòng,Application,4,1
4209,再三,zàisān,repeatedly,4,1
4210,在乎,zàihu,care about,4,1
4211,在于,zàiyú,rest with,4,1
4212,赞成,zànchéng,agree,4,1
4213,赞赏,zàn shǎng,praise; panegyrize; eulogize; admiration,4,1
4214,赞助,zànzhù,Sponsor,4,1
4215,造型,zàoxíng,style; modeling,4,1
4216,战斗,zhàndòu,Battle,4,1
4217,战胜,zhàn shèng,defeat; conquer,4,1
4218,战士,zhàn shì,warrior; soldier; fighter,4,1
4219,战争,zhànzhēng,War,4,1
4220,丈夫,zhàngfu,husband,4,1
4221,招呼,zhāo hu,call; hail; greet; glad-hand,4,1
4222,着火,zháohuǒ,on fire,4,1
4223,着急,zháojí,Worry,4,1
4224,召开,zhàokāi,convene,4,1
4225,针对,zhēnduì,In the light of,4,1
4226,争论,zhēnglùn,debate,4,1
4227,征服,zhēngfú,Conquer,4,1
4228,征求,zhēngqiú,"seek, ask for",4,1
4229,政府,zhèngfǔ,government,4,1
4230,政治,zhèngzhì,Politics,4,1
4231,之后,zhī hòu,later; after; afterwards,4,1
4232,之间,zhī jiān,between; among,4,1
4233,之前,zhī qián,before; prior to,4,1
4234,之一,zhī yī,one of,4,1
4235,植物,zhíwù,Botany,4,1
4236,指挥,zhǐhuī,command,4,1
4237,制订,zhì dìng,formulate; work out; map out,4,1
4238,质量,zhìliàng,quality,4,1
4239,治疗,zhìliáo,Treatment,4,1
4240,智力,zhìlì,intelligence,4,1
4241,智能,zhìnéng,Intelligence,4,1
4242,中介,zhōngjiè,intermediary,4,1
4243,种类,zhǒnglèi,type,4,1
4244,中奖,zhòng jiǎng,win a lottery,4,1
4245,种植,zhòngzhí,plant,4,1
4246,重量,zhòngliàng,weight,4,1
4247,逐步,zhúbù,gradually,4,1
4248,逐渐,zhújiàn,gradually,4,1
4249,主题,zhǔtí,theme,4,1
4250,主席,zhǔxí,Chairman,4,1
4251,祝福,zhùfú,blessing,4,1
4252,著名,zhùmíng,famous,4,1
4253,著作,zhùzuò,Work,4,1
4254,抓紧,zhuājǐn,Pay close attention to; grasp,4,1
4255,专心,zhuānxīn,Attentively,4,1
4256,转动,zhuǎn dòng,turn; move; turn round,4,1
4257,转告,zhuǎngào,Tell,4,1
4258,转身,zhuǎn shēn,turn round; face about,4,1
4259,转弯,zhuǎn wān,make a turn; turn a corner,4,1
4260,转移,zhuǎnyí,transfer,4,1
4261,装修,zhuāngxiū,decorate house,4,1
4262,装置,zhuāng zhì,device; equipment,4,1
4263,追求,zhuīqiú,Pursuit,4,1
4264,准时,zhǔnshí,on time,4,1
4265,资料,zīliào,data,4,1
4266,资源,zīyuán,Resources,4,1
4267,自信,zìxìn,self-confidence,4,1
4268,字母,zìmǔ,Letter,4,1
4269,综合,zōnghé,comprehensive,4,1
4270,总共,zǒnggòng,In total,4,1
4271,总理,zǒnglǐ,prime minister,4,1
4272,总统,zǒngtǒng,President,4,1
4273,总之,zǒngzhī,in short,4,1
4274,阻止,zǔzhǐ,prevent,4,1
4275,嘴巴,zuǐ ba,mouth,4,1
4276,最初,zuìchū,First,4,1
4277,作出,zuò chū,"make (a decision, etc.)",4,1
4278,作为,zuòwéi,As,4,1
4279,做梦,zuò mèng,dream; daydream,4,1
4280,安慰,ānwèi,comfort,5,1
4281,岸上,àn shàng,ashore; shore; bank,5,1
4282,按摩,ànmó,massage,5,1
4283,白酒,bái jiǔ,Chinese Baijiu; liquor and spirits,5,1
4284,拜访,bàifǎng,visit,5,1
4285,扮演,bànyǎn,Play the role,5,1
4286,包围,bāowéi,Surround,5,1
4287,包装,bāozhuāng,pack; put up; make up,5,1
4288,保卫,bǎowèi,Defend,5,1
4289,保养,bǎoyǎng,maintain,5,1
4290,报答,bàodá,reciprocate; pay back; repay,5,1
4291,报警,bàojǐng,call the police,5,1
4292,抱怨,bàoyuàn,Complain,5,1
4293,背包,bēi bāo,backpack; knapsack; rucksack; infantry pack,5,1
4294,悲剧,bēi jù,tragedy,5,1
4295,悲伤,bēi shāng,sad; sorrowful,5,1
4296,北极,běijí,arctic,5,1
4297,被动,bèidòng,passive,5,1
4298,本人,běnrén,oneself,5,1
4299,鼻子,bízi,nose,5,1
4300,比方,bǐfāng,Example,5,1
4301,比重,bǐzhòng,specific gravity; proportion,5,1
4302,彼此,bǐcǐ,each other,5,1
4303,必需,bì xū,essential; indispensable,5,1
4304,毕竟,bìjìng,after all,5,1
4305,闭幕,bì mù,close; conclude; lower the curtain,5,1
4306,闭幕式,bì mù shì,closing ceremony,5,1
4307,边境,biānjìng,border; frontier,5,1
4308,编辑,biānjí,edit,5,1
4309,变动,biàn dòng,change; alteration; variation,5,1
4310,便利,biànlì,facilitate,5,1
4311,便条,biàntiáo,Note,5,1
4312,便于,biànyú,Easy to,5,1
4313,宾馆,bīnguǎn,hotel,5,1
4314,饼干,bǐnggān,Biscuits,5,1
4315,病毒,bìngdú,virus,5,1
4316,玻璃,bōli,Glass,5,1
4317,博客,bó kè,blog,5,1
4318,博览会,bólǎnhuì,exposition,5,1
4319,博士,bóshì,doctor,5,1
4320,博物馆,bówùguǎn,Museum,5,1
4321,薄弱,bóruò,weak,5,1
4322,不顾,búgù,disregard,5,1
4323,不利,bú lì,unfavourable; disadvantageous; harmful; detrimental,5,1
4324,不耐烦,búnàifán,Impatient,5,1
4325,不幸,bú xìng,misfortune; unfortunat; unfortunately,5,1
4326,不易,bú yì,not easy; difficult; tough,5,1
4327,补偿,bǔcháng,compensate,5,1
4328,补贴,bǔtiē,subsidy,5,1
4329,不曾,bù céng,never,5,1
4330,不得了,búdéliǎo,Very,5,1
4331,不敢当,bùgǎndāng,I really don’t deserve this.,5,1
4332,不良,bù liáng,bad; harmful; unhealthy,5,1
4333,不免,bùmiǎn,unavoidable,5,1
4334,不能不,bù néng bù,have to; cannot but,5,1
4335,不时,bùshí,now and then,5,1
4336,不停,bù tíng,without stop; non-stop,5,1
4337,不许,bù xǔ,not allow; must not; can’t,5,1
4338,不止,bùzhǐ,more than,5,1
4339,不足,bùzú,insufficient,5,1
4340,部位,bùwèi,part; section,5,1
4341,猜测,cāi cè,guess; conjecture; surmise,5,1
4342,裁判,cáipàn,Referee,5,1
4343,采购,cǎigòu,Purchase,5,1
4344,彩票,cǎipiào,lottery,5,1
4345,餐馆,cān guǎn,restaurant,5,1
4346,餐厅,cāntīng,Restaurant,5,1
4347,餐饮,cān yǐn,catering; repast,5,1
4348,草原,cǎo yuán,grasslands; prairie,5,1
4349,层次,céngcì,gradation; arrangement,5,1
4350,叉子,chāzi,Fork,5,1
4351,差别,chābié,difference,5,1
4352,差距,chājù,disparity; distance,5,1
4353,查询,chá xún,inquire; demand,5,1
4354,差一点儿,chā（yì）diǎnr,almost; nearly,5,1
4355,拆除,chāi chú,tear down; demolish; dismantle; remove,5,1
4356,产业,chǎnyè,industry,5,1
4357,长度,cháng dù,length; extent,5,1
4358,长寿,cháng shòu,long life; longevity,5,1
4359,尝试,chángshì,attempt,5,1
4360,厂长,chǎng zhǎng,factory director; plant manager,5,1
4361,场面,chǎngmiàn,scene,5,1
4362,倡导,chàngdǎo,Advocate,5,1
4363,超越,chāoyuè,Transcend,5,1
4364,车主,chē zhǔ,car owner,5,1
4365,称号,chēnghào,Title,5,1
4366,成本,chéngběn,cost,5,1
4367,成交,chéngjiāo,Deal,5,1
4368,成效,chéngxiào,"Results, effects",5,1
4369,成语,chéngyǔ,idiom,5,1
4370,承办,chéngbàn,Undertake,5,1
4371,城里,chéng lǐ,inside the city; in town,5,1
4372,乘车,chéng chē,riding; ride,5,1
4373,乘客,chéng kè,passenger,5,1
4374,乘坐,chéngzuò,ride,5,1
4375,吃力,chīlì,Sweaty,5,1
4376,池子,chí zi,pond; pool,5,1
4377,冲动,chōngdòng,impulse,5,1
4378,冲突,chōngtū,conflict,5,1
4379,充足,chōngzú,adequate,5,1
4380,出版,chūbǎn,publish,5,1
4381,出差,chūchāi,A business travel,5,1
4382,出汗,chū hàn,sweat; sweating,5,1
4383,出于,chū yú,out of; start from; proceed from; stem,5,1
4384,初期,chū qī,prime; initial stage; early days,5,1
4385,除非,chúfēi,Unless,5,1
4386,除夕,chúxī,the New Year’s Eve,5,1
4387,厨房,chúfáng,Kitchen,5,1
4388,处罚,chǔ fá,punish; penalize; punishment,5,1
4389,处分,chǔfèn,prescription,5,1
4390,处在,chǔ zài,at; be in,5,1
4391,传达,chuándá,Convey,5,1
4392,传递,chuán dì,transmit; deliver; transfer,5,1
